participant_id,trial_number,group,task_type,input,response,true_output,rt,is_correct,submission_attempts,total_submissions,group_label,rt_seconds
sub_0e1dca66af8d,4,1,tautological,VIII = VIII + VIII,,['VIII=VIII=VIII'],240108,False,"[{'answer': 'VIII=VII+I', 'is_correct': False, 'timestamp': {'$numberLong': '1758840091662'}, 'time_from_start': 24452}, {'answer': 'VIII=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758840115282'}, 'time_from_start': 48072}, {'answer': 'VII=IV+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758840141719'}, 'time_from_start': 74509}, {'answer': 'VIII=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758840161755'}, 'time_from_start': 94545}, {'answer': 'VIIII=V+IIII', 'is_correct': False, 'timestamp': {'$numberLong': '1758840184391'}, 'time_from_start': 117181}, {'answer': 'VII=V+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758840201060'}, 'time_from_start': 133850}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758840221630'}, 'time_from_start': 154420}, {'answer': 'VIII=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758840236948'}, 'time_from_start': 169738}, {'answer': 'VII=VI+I', 'is_correct': False, 'timestamp': {'$numberLong': '1758840256702'}, 'time_from_start': 189492}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758840269837'}, 'time_from_start': 202627}, {'answer': 'IX=V+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758840301473'}, 'time_from_start': 234263}]",11,Same Type (Group 1),240.108
sub_0e1dca66af8d,5,1,tautological,XII = XII + XII,XII=VI+,['XII=XII=XII'],240109,False,"[{'answer': 'XII=XI+XI', 'is_correct': False, 'timestamp': {'$numberLong': '1758840334511'}, 'time_from_start': 24019}, {'answer': 'XI=V+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1758840347063'}, 'time_from_start': 36571}, {'answer': 'XII=VII+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758840369015'}, 'time_from_start': 58523}, {'answer': 'XI=IX+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758840396503'}, 'time_from_start': 86011}, {'answer': 'XIII+VII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1758840413939'}, 'time_from_start': 103447}, {'answer': 'XII=XII+-', 'is_correct': False, 'timestamp': {'$numberLong': '1758840442161'}, 'time_from_start': 131669}, {'answer': 'XIII=VII+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758840459378'}, 'time_from_start': 148886}, {'answer': 'XI=IX+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758840482382'}, 'time_from_start': 171890}, {'answer': 'X=V+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758840495733'}, 'time_from_start': 185241}, {'answer': 'XIII=X+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758840518687'}, 'time_from_start': 208195}, {'answer': 'XI=IX+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758840537789'}, 'time_from_start': 227297}]",11,Same Type (Group 1),240.109
sub_2d300a4fe26a,1,1,tautological,IX = IX + IX,IX=,['IX=IX=IX'],240140,False,[],0,Same Type (Group 1),240.14
sub_2d300a4fe26a,2,1,tautological,VIII = VIII + VIII,,['VIII=VIII=VIII'],240124,False,[],0,Same Type (Group 1),240.124
sub_2d300a4fe26a,3,1,tautological,IV = IV + IV,IV=IV-IV,['IV=IV=IV'],240125,False,[],0,Same Type (Group 1),240.125
sub_2d300a4fe26a,4,1,tautological,III = III + III,,['III=III=III'],240131,False,[],0,Same Type (Group 1),240.131
sub_2d300a4fe26a,5,1,tautological,XII = XII + XII,XII=XII+XII,['XII=XII=XII'],240133,False,[],0,Same Type (Group 1),240.133
sub_f0ad42f4c80f,1,1,value-loose-chunk,IX = VII + IV,,['XI=VII+IV'],240142,False,"[{'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1758841143099'}, 'time_from_start': 115448}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1758841193182'}, 'time_from_start': 165531}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1758841212368'}, 'time_from_start': 184717}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1758841230799'}, 'time_from_start': 203148}, {'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1758841233333'}, 'time_from_start': 205682}]",5,Same Type (Group 1),240.142
sub_f0ad42f4c80f,2,1,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",179279,True,"[{'answer': 'IV=XI-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1758841355500'}, 'time_from_start': 85533}, {'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1758841446202'}, 'time_from_start': 176235}]",2,Same Type (Group 1),179.279
sub_f0ad42f4c80f,3,1,value-loose-chunk,III = IX - IV,,['III=IX-VI'],240122,False,"[{'answer': 'III=IX-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758841516757'}, 'time_from_start': 65538}, {'answer': 'III=IIX-VI', 'is_correct': False, 'timestamp': {'$numberLong': '1758841552019'}, 'time_from_start': 100800}, {'answer': 'III=XI-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758841600588'}, 'time_from_start': 149369}, {'answer': 'IIII=IX-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758841631487'}, 'time_from_start': 180268}, {'answer': 'III=IIX-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758841680138'}, 'time_from_start': 228919}]",5,Same Type (Group 1),240.122
sub_f0ad42f4c80f,4,1,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],86962,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1758841779055'}, 'time_from_start': 83917}]",1,Same Type (Group 1),86.962
sub_f0ad42f4c80f,5,1,value-loose-chunk,VIII = II + IV,VIII=III+V,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",85762,True,"[{'answer': 'VIII=III+V', 'is_correct': True, 'timestamp': {'$numberLong': '1758841866790'}, 'time_from_start': 82718}]",1,Same Type (Group 1),85.762
sub_97a093227203,1,1,hybrid,IX = XII + IV,,['IX=XIII-IV'],241396,False,[],0,Same Type (Group 1),241.396
sub_97a093227203,2,1,hybrid,IV = VII + IV,,['IV=VIII-IV'],241541,False,"[{'answer': 'IV=VII-IIV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842843915'}, 'time_from_start': 114163}, {'answer': 'IIV=VII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842931120'}, 'time_from_start': 201368}]",2,Same Type (Group 1),241.541
sub_97a093227203,3,1,hybrid,III = XI + IX,III=XII-IX,['III=XII-IX'],200753,True,"[{'answer': 'III=XII-IX', 'is_correct': True, 'timestamp': {'$numberLong': '1758843194703'}, 'time_from_start': 197735}]",1,Same Type (Group 1),200.753
sub_97a093227203,4,1,hybrid,VI = VI + I,VI=VII-I,['VI=VII-I'],61224,True,"[{'answer': 'VI=VII-I', 'is_correct': True, 'timestamp': {'$numberLong': '1758843272724'}, 'time_from_start': 58197}]",1,Same Type (Group 1),61.224
sub_97a093227203,5,1,hybrid,VII = XII + VI,VII=XIII-VI,['VII=XIII-VI'],112021,True,"[{'answer': 'VII=XIII-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758843436919'}, 'time_from_start': 109003}]",1,Same Type (Group 1),112.021
sub_d1b9242fdda8,1,1,value-tight-chunk,II = IX - II,II=IX-I,['II=IV-II'],245481,False,[],0,Same Type (Group 1),245.481
sub_d1b9242fdda8,2,1,value-tight-chunk,III = XI - III,III=VI-III,['III=VI-III'],213434,True,"[{'answer': 'III=XI-VIII', 'is_correct': False, 'timestamp': {'$numberLong': '1758842087184'}, 'time_from_start': 111176}, {'answer': 'III=VI-III', 'is_correct': True, 'timestamp': {'$numberLong': '1758842186311'}, 'time_from_start': 210303}]",2,Same Type (Group 1),213.434
sub_d1b9242fdda8,3,1,value-tight-chunk,VII = IX + III,XII=IX+III,"['XII=IX+III', 'VII=IV+III']",67041,True,"[{'answer': 'XII=IX+III', 'is_correct': True, 'timestamp': {'$numberLong': '1758842256832'}, 'time_from_start': 63953}]",1,Same Type (Group 1),67.041
sub_d1b9242fdda8,4,1,value-tight-chunk,XI = IV + II,VI=IV+II,"['VI=IV+II', 'XI=IX+II']",45548,True,"[{'answer': 'VI=IV+II', 'is_correct': True, 'timestamp': {'$numberLong': '1758842305142'}, 'time_from_start': 42422}]",1,Same Type (Group 1),45.548
sub_d1b9242fdda8,5,1,value-tight-chunk,IV = XI - II,IV=VI-II,"['IX=XI-II', 'IV=VI-II']",45254,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1758842352199'}, 'time_from_start': 42216}]",1,Same Type (Group 1),45.254
sub_b87bf837c6ae,1,1,operator,XIII = IX - IV,,['XIII-IX=IV'],240116,False,"[{'answer': 'V=IX-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842164292'}, 'time_from_start': 127391}, {'answer': 'XIII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842220816'}, 'time_from_start': 183915}, {'answer': 'XIII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842241949'}, 'time_from_start': 205048}]",3,Same Type (Group 1),240.116
sub_b87bf837c6ae,2,1,operator,VII = III - IV,,['VII-III=IV'],240134,False,"[{'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842299316'}, 'time_from_start': 19513}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842314267'}, 'time_from_start': 34464}, {'answer': 'VII=IV+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758842351150'}, 'time_from_start': 71347}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842372967'}, 'time_from_start': 93164}, {'answer': 'III+IV=VII', 'is_correct': False, 'timestamp': {'$numberLong': '1758842418873'}, 'time_from_start': 139070}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1758842441947'}, 'time_from_start': 162144}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758842453882'}, 'time_from_start': 174079}]",7,Same Type (Group 1),240.134
sub_b87bf837c6ae,3,1,operator,VI = IV - II,,['VI-IV=II'],240118,False,"[{'answer': 'VI+IV+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758842537221'}, 'time_from_start': 12768}]",1,Same Type (Group 1),240.118
sub_b87bf837c6ae,4,1,operator,X = VII - III,X-VII=III,['X-VII=III'],65743,True,"[{'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758842811603'}, 'time_from_start': 44916}, {'answer': 'X-VII=III', 'is_correct': True, 'timestamp': {'$numberLong': '1758842829403'}, 'time_from_start': 62716}]",2,Same Type (Group 1),65.743
sub_b87bf837c6ae,5,1,operator,XIII = VII - VI,XIII-VII=VI,['XIII-VII=VI'],19564,True,"[{'answer': 'XIII-VII=VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758842850903'}, 'time_from_start': 16530}]",1,Same Type (Group 1),19.564
sub_c99e3feff124,1,1,operator,VII = III - IV,VII-III=IV,['VII-III=IV'],94716,True,"[{'answer': 'V-III=IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758843872621'}, 'time_from_start': 49742}, {'answer': 'VII-III=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758843914568'}, 'time_from_start': 91689}]",2,Same Type (Group 1),94.716
sub_c99e3feff124,2,1,operator,X = VII - III,X-VII=III,['X-VII=III'],31757,True,"[{'answer': 'X-VII=III', 'is_correct': True, 'timestamp': {'$numberLong': '1758843949324'}, 'time_from_start': 28728}]",1,Same Type (Group 1),31.757
sub_c99e3feff124,3,1,operator,XIII = VII - VI,XIII-VII=VI,['XIII-VII=VI'],120029,True,"[{'answer': 'XIII-VII=VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758844073065'}, 'time_from_start': 116989}]",1,Same Type (Group 1),120.029
sub_c99e3feff124,4,1,operator,XIII = IX - IV,XIII-IX=IV,['XIII-IX=IV'],164828,True,"[{'answer': 'XIII=IX+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758844165223'}, 'time_from_start': 86909}, {'answer': 'XIII-IX=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758844240105'}, 'time_from_start': 161791}]",2,Same Type (Group 1),164.828
sub_c99e3feff124,5,1,operator,VI = IV - II,VI-IV=II,['VI-IV=II'],35304,True,"[{'answer': 'VI-IV=II', 'is_correct': True, 'timestamp': {'$numberLong': '1758844279222'}, 'time_from_start': 32268}]",1,Same Type (Group 1),35.304
sub_cf97da5a22d4,1,1,tautological,IV = IV + IV,,['IV=IV=IV'],240112,False,"[{'answer': 'VI=X-III', 'is_correct': False, 'timestamp': {'$numberLong': '1758844938914'}, 'time_from_start': 97500}, {'answer': 'X=V+V-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758844993940'}, 'time_from_start': 152526}, {'answer': 'XI=VI+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758845036131'}, 'time_from_start': 194717}, {'answer': 'IX=V+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758845065799'}, 'time_from_start': 224385}]",4,Same Type (Group 1),240.112
sub_cf97da5a22d4,2,1,tautological,XII = XII + XII,XII=,['XII=XII=XII'],240121,False,"[{'answer': 'XII=V+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1758845122256'}, 'time_from_start': 33468}, {'answer': 'XXIV=XII+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1758845141406'}, 'time_from_start': 52618}, {'answer': 'XII-V=VII', 'is_correct': False, 'timestamp': {'$numberLong': '1758845184172'}, 'time_from_start': 95384}, {'answer': 'XII=XII', 'is_correct': False, 'timestamp': {'$numberLong': '1758845211666'}, 'time_from_start': 122878}, {'answer': 'XVI=XII+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758845235184'}, 'time_from_start': 146396}, {'answer': 'XII=X+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758845267620'}, 'time_from_start': 178832}, {'answer': 'XIV=XII+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1758845285970'}, 'time_from_start': 197182}, {'answer': 'XII+XII=XIV', 'is_correct': False, 'timestamp': {'$numberLong': '1758845312705'}, 'time_from_start': 223917}]",8,Same Type (Group 1),240.121
sub_cf97da5a22d4,3,1,tautological,IX = IX + IX,X=,['IX=IX=IX'],240123,False,"[{'answer': 'IX=IX-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758845362974'}, 'time_from_start': 29782}, {'answer': 'IX=IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758845437120'}, 'time_from_start': 103928}, {'answer': 'IX+IX=XVII', 'is_correct': False, 'timestamp': {'$numberLong': '1758845473429'}, 'time_from_start': 140237}, {'answer': 'IX=IV+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758845511025'}, 'time_from_start': 177833}]",4,Same Type (Group 1),240.123
sub_cf97da5a22d4,4,1,tautological,III = III + III,,['III=III=III'],240130,False,"[{'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758845621461'}, 'time_from_start': 43354}, {'answer': 'XIII=VIII+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758845642655'}, 'time_from_start': 64548}, {'answer': 'VIII=IX-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758845733233'}, 'time_from_start': 155126}, {'answer': 'V=III+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758845747915'}, 'time_from_start': 169808}, {'answer': 'VIII=XIII-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758845777060'}, 'time_from_start': 198953}]",5,Same Type (Group 1),240.13
sub_cf97da5a22d4,5,1,tautological,VIII = VIII + VIII,X,['VIII=VIII=VIII'],240129,False,"[{'answer': 'XIII=VIII+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758845852413'}, 'time_from_start': 32325}, {'answer': 'VIII+X=IX+IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758845886941'}, 'time_from_start': 66853}, {'answer': 'VIII-V=III', 'is_correct': False, 'timestamp': {'$numberLong': '1758845914630'}, 'time_from_start': 94542}, {'answer': 'X-VIII=II', 'is_correct': False, 'timestamp': {'$numberLong': '1758845949556'}, 'time_from_start': 129468}, {'answer': 'VIII=X-II', 'is_correct': False, 'timestamp': {'$numberLong': '1758845991173'}, 'time_from_start': 171085}, {'answer': 'VIII+VIII=XVI', 'is_correct': False, 'timestamp': {'$numberLong': '1758846021427'}, 'time_from_start': 201339}, {'answer': 'VIII=III+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758846042712'}, 'time_from_start': 222624}]",7,Same Type (Group 1),240.129
sub_83928208bd4f,1,1,hybrid,VII = XII + VI,,['VII=XIII-VI'],240178,False,"[{'answer': 'VII=XII-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1758846333517'}, 'time_from_start': 229771}]",1,Same Type (Group 1),240.178
sub_83928208bd4f,2,1,hybrid,IV = VII + IV,IV=VIII-IV,['IV=VIII-IV'],101071,True,"[{'answer': 'IV=VIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758846447479'}, 'time_from_start': 98021}]",1,Same Type (Group 1),101.071
sub_83928208bd4f,3,1,hybrid,IX = XII + IV,,['IX=XIII-IV'],240158,False,"[{'answer': 'IX=XII-IIV', 'is_correct': False, 'timestamp': {'$numberLong': '1758846544096'}, 'time_from_start': 91974}, {'answer': 'VX=XI+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758846670039'}, 'time_from_start': 217917}]",2,Same Type (Group 1),240.158
sub_83928208bd4f,4,1,hybrid,VI = VI + I,VI=VII-I,['VI=VII-I'],66731,True,"[{'answer': 'VI=VII-I', 'is_correct': True, 'timestamp': {'$numberLong': '1758846757069'}, 'time_from_start': 63671}]",1,Same Type (Group 1),66.731
sub_83928208bd4f,5,1,hybrid,III = XI + IX,III=XII-IX,['III=XII-IX'],58610,True,"[{'answer': 'III=XII-IX', 'is_correct': True, 'timestamp': {'$numberLong': '1758846816887'}, 'time_from_start': 55565}]",1,Same Type (Group 1),58.61
sub_e3934e9a123e,1,1,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],20617,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758846899037'}, 'time_from_start': 17585}]",1,Same Type (Group 1),20.617
sub_e3934e9a123e,2,1,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",20877,True,"[{'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1758846920837'}, 'time_from_start': 17849}]",1,Same Type (Group 1),20.877
sub_e3934e9a123e,3,1,value-loose-chunk,VIII = II + IV,VIII=II+VI,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",18677,True,"[{'answer': 'VIII=II+VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758846940475'}, 'time_from_start': 15645}]",1,Same Type (Group 1),18.677
sub_e3934e9a123e,4,1,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],20682,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758846962110'}, 'time_from_start': 17641}]",1,Same Type (Group 1),20.682
sub_e3934e9a123e,5,1,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],18118,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1758846981358'}, 'time_from_start': 15099}]",1,Same Type (Group 1),18.118
sub_530e7d6c33a4,1,1,tautological,IX = IX + IX,,['IX=IX=IX'],240140,False,"[{'answer': 'IX=IX-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758847657984'}, 'time_from_start': 235076}]",1,Same Type (Group 1),240.14
sub_530e7d6c33a4,2,1,tautological,IV = IV + IV,,['IV=IV=IV'],240127,False,"[{'answer': 'IV=IV-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758847749607'}, 'time_from_start': 84433}, {'answer': 'IV-IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758847899507'}, 'time_from_start': 234333}]",2,Same Type (Group 1),240.127
sub_530e7d6c33a4,3,1,tautological,III = III + III,III=,['III=III=III'],240142,False,"[{'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758847944875'}, 'time_from_start': 37925}]",1,Same Type (Group 1),240.142
sub_530e7d6c33a4,4,1,tautological,XII = XII + XII,XIIX,['XII=XII=XII'],240125,False,[],0,Same Type (Group 1),240.125
sub_530e7d6c33a4,5,1,tautological,VIII = VIII + VIII,,['VIII=VIII=VIII'],240145,False,"[{'answer': 'VIII-VIII=VIII', 'is_correct': False, 'timestamp': {'$numberLong': '1758848521168'}, 'time_from_start': 130218}, {'answer': 'VIII=IV+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758848590120'}, 'time_from_start': 199170}]",2,Same Type (Group 1),240.145
sub_5ddddc986d75,1,1,operator,VI = IV - II,VI-IV=II,['VI-IV=II'],189160,True,"[{'answer': 'VI-IV=II', 'is_correct': True, 'timestamp': {'$numberLong': '1758901585967'}, 'time_from_start': 186063}]",1,Same Type (Group 1),189.16
sub_5ddddc986d75,2,1,operator,VII = III - IV,VII-III=IV,['VII-III=IV'],53837,True,"[{'answer': 'VII-III=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758901642405'}, 'time_from_start': 50744}]",1,Same Type (Group 1),53.837
sub_5ddddc986d75,3,1,operator,XIII = VII - VI,XIII-VII=VI,['XIII-VII=VI'],101069,True,"[{'answer': 'XIII-VII=VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758901744480'}, 'time_from_start': 97979}]",1,Same Type (Group 1),101.069
sub_5ddddc986d75,4,1,operator,X = VII - III,X-VII=III,['X-VII=III'],29213,True,"[{'answer': 'X-VII=III', 'is_correct': True, 'timestamp': {'$numberLong': '1758901774611'}, 'time_from_start': 26184}]",1,Same Type (Group 1),29.213
sub_5ddddc986d75,5,1,operator,XIII = IX - IV,XIII-IX=IV,['XIII-IX=IV'],28609,True,"[{'answer': 'XIII-IX=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758901804083'}, 'time_from_start': 25586}]",1,Same Type (Group 1),28.609
sub_67216a602338,1,1,tautological,XII = XII + XII,,['XII=XII=XII'],240130,False,"[{'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1758901463735'}, 'time_from_start': 119373}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1758901468049'}, 'time_from_start': 123687}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1758901471828'}, 'time_from_start': 127466}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1758901476939'}, 'time_from_start': 132577}, {'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1758901479205'}, 'time_from_start': 134843}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1758901482505'}, 'time_from_start': 138143}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1758901493222'}, 'time_from_start': 148860}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1758901517531'}, 'time_from_start': 173169}, {'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1758901519902'}, 'time_from_start': 175540}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1758901525187'}, 'time_from_start': 180825}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1758901527076'}, 'time_from_start': 182714}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1758901529307'}, 'time_from_start': 184945}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1758901531215'}, 'time_from_start': 186853}]",13,Same Type (Group 1),240.13
